Genome ID,Genome Name,Organism Name,NCBI Taxon ID,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Other Typing,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Genome Length,GC Content,PATRIC CDS,RefSeq CDS,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Latitude,Longitude,Altitude,Depth,Other Environmental,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Coarse Consistency,Fine Consistency,Checkm Completeness,Checkm Contamination,Genome Quality Flags,Genome Quality,Date Inserted,Date Modified
"210.5339","Helicobacter pylori strain ZH67",,210,"WGS","ZH67",,,,"MLST.Helicobacter_pylori.744",,,,"2019-01-11T00:00:00Z",,"PRJNA498933","SAMN10338987","GCA_004013665.1",,"RJGM01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,38,1619802,38.89074,1646,1550,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.6,,,,"Good","2019-02-01T05:55:10.166Z","2019-02-01T05:55:10.166Z"
"210.5340","Helicobacter pylori strain ZH65",,210,"WGS","ZH65",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498930","SAMN10338985","GCA_004013655.1",,"RJGK01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,41,1637578,38.838028,1687,1591,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.3,,,,"Good","2019-02-01T05:55:47.158Z","2019-02-01T05:55:47.158Z"
"210.5341","Helicobacter pylori strain ZH68",,210,"WGS","ZH68",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498934","SAMN10338988","GCA_004013715.1",,"RJGN01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,56,1673064,39.173397,1698,1606,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.6,,,,"Good","2019-02-01T05:55:51.008Z","2019-02-01T05:55:51.008Z"
"210.5342","Helicobacter pylori strain ZH70",,210,"WGS","ZH70",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498936","SAMN10338990","GCA_004013725.1",,"RJGP01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,1892,1898875,39.280415,3458,3245,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,81.8,,,"Low contig N50;Too many contigs;Low Fine consistency score;Abnormal CDS ratio;Genome too long;High CDS count","Poor","2019-02-01T05:57:42.110Z","2019-02-01T05:57:42.110Z"
"210.5343","Helicobacter pylori strain ZH69",,210,"WGS","ZH69",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498935","SAMN10338989","GCA_004013745.1",,"RJGO01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,33,1593478,38.96941,1649,1539,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.4,,,,"Good","2019-02-01T05:55:49.108Z","2019-02-01T05:55:49.108Z"
"210.5344","Helicobacter pylori strain ZH76",,210,"WGS","ZH76",,,,"MLST.Helicobacter_pylori.2859",,,,"2019-01-11T00:00:00Z",,"PRJNA498943","SAMN10338997","GCA_004013755.1",,"RJGS01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,50,1656532,38.84815,1695,1593,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.8,99.3,,,,"Good","2019-02-01T05:56:30.009Z","2019-02-01T05:56:30.009Z"
"210.5345","Helicobacter pylori strain ZH83",,210,"WGS","ZH83",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498957","SAMN10339037","GCA_004013765.1",,"RJGY01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,20,1590862,39.001373,1639,1542,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.8,99.6,,,,"Good","2019-02-01T05:56:28.059Z","2019-02-01T05:56:28.059Z"
"210.5346","Helicobacter pylori strain ZH91",,210,"WGS","ZH91",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498965","SAMN10339050","GCA_004013805.1",,"RJHF01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,58,1649121,38.796425,1687,1585,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.6,99,,,,"Good","2019-02-01T05:57:38.035Z","2019-02-01T05:57:38.035Z"
"210.5347","Helicobacter pylori strain ZH94",,210,"WGS","ZH94",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498968","SAMN10339053","GCA_004013825.1",,"RJHH01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,47,1581829,39.071163,1627,1531,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.5,,,,"Good","2019-02-01T05:57:06.985Z","2019-02-01T05:57:06.985Z"
"210.5348","Helicobacter pylori strain ZH99",,210,"WGS","ZH99",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498975","SAMN10339070","GCA_004013875.1",,"RJHM01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,43,1660443,38.781277,1692,1596,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.6,,,,"Good","2019-02-01T05:57:13.910Z","2019-02-01T05:57:13.910Z"
"210.5349","Helicobacter pylori strain ZH93",,210,"WGS","ZH93",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498967","SAMN10339052","GCA_004013845.1",,"RJHG01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,57,1587343,38.77593,1676,1546,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",98.3,98,,,,"Good","2019-02-01T05:57:40.115Z","2019-02-01T05:57:40.115Z"
"210.5350","Helicobacter pylori strain ZH96",,210,"WGS","ZH96",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498972","SAMN10339055","GCA_004013865.1",,"RJHJ01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,50,1601607,38.805214,1671,1559,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.4,,,,"Good","2019-02-01T05:57:48.185Z","2019-02-01T05:57:48.185Z"
"210.5351","Helicobacter pylori strain ZH97",,210,"WGS","ZH97",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498973","SAMN10339068","GCA_004013905.1",,"RJHK01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,51,1649463,38.80669,1691,1592,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.6,,,,"Good","2019-02-01T05:57:50.086Z","2019-02-01T05:57:50.086Z"
"210.5352","Helicobacter pylori strain ZH5",,210,"WGS","ZH5",,,,"MLST.Helicobacter_pylori.1993",,,,"2019-01-11T00:00:00Z",,"PRJNA498971","SAMN10339054","GCA_004013925.1",,"RJHI01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,40,1614394,39.045612,1630,1526,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",97.3,96.8,,,,"Good","2019-02-01T05:57:36.010Z","2019-02-01T05:57:36.010Z"
"210.5353","Helicobacter pylori strain ZH98",,210,"WGS","ZH98",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498974","SAMN10339069","GCA_004013945.1",,"RJHL01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,37,1551755,38.869022,1620,1516,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.6,,,,"Good","2019-02-01T05:58:02.935Z","2019-02-01T05:58:02.935Z"
"210.5354","Helicobacter pylori strain ZH100",,210,"WGS","ZH100",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498976","SAMN10339071","GCA_004013965.1",,"RJHN01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,80,1621473,38.898582,1689,1579,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.3,,,,"Good","2019-02-01T05:57:46.260Z","2019-02-01T05:57:46.260Z"
"210.5355","Helicobacter pylori strain ZH101",,210,"WGS","ZH101",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498977","SAMN10339072","GCA_004013975.1",,"RJHO01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,52,1579303,39.022976,1631,1541,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",100,99.7,,,,"Good","2019-02-01T05:58:00.960Z","2019-02-01T05:58:00.960Z"
"210.5356","Helicobacter pylori strain ZH104",,210,"WGS","ZH104",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498981","SAMN10339086","GCA_004014005.1",,"RJHR01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,46,1570431,38.962997,1610,1524,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.2,98.7,,,,"Good","2019-02-01T05:57:57.062Z","2019-02-01T05:57:57.062Z"
"210.5357","Helicobacter pylori strain ZH103",,210,"WGS","ZH103",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498979","SAMN10339078","GCA_004014025.1",,"RJHQ01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,37,1626196,38.92956,1655,1568,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.2,,,,"Good","2019-02-01T05:57:58.986Z","2019-02-01T05:57:58.986Z"
"210.5358","Helicobacter pylori strain ZH106",,210,"WGS","ZH106",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498984","SAMN10339222","GCA_004014045.1",,"RJHS01000000",,"University Hospital Basel",,"Illumina","30.0x","unicycler v. 0.4.6.0",,,41,1635112,38.742546,1647,1552,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.8,99.5,,,,"Good","2019-02-01T05:58:39.911Z","2019-02-01T05:58:39.911Z"
"210.5359","Helicobacter pylori strain ZH107",,210,"WGS","ZH107",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498986","SAMN10339333","GCA_004014075.1",,"RJHT01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,45,1612651,38.843555,1666,1578,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.3,,,,"Good","2019-02-01T05:59:01.987Z","2019-02-01T05:59:01.987Z"
"210.5360","Helicobacter pylori strain ZH108",,210,"WGS","ZH108",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498987","SAMN10339337","GCA_004014095.1",,"RJHU01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,42,1623101,38.83184,1672,1562,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.6,,,,"Good","2019-02-01T05:59:37.088Z","2019-02-01T05:59:37.088Z"
"210.5361","Helicobacter pylori strain ZH109",,210,"WGS","ZH109",,,,"MLST.Helicobacter_pylori.1954",,,,"2019-01-11T00:00:00Z",,"PRJNA498990","SAMN10339357","GCA_004014105.1",,"RJHV01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,63,1585097,38.99654,1642,1539,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.6,,,,"Good","2019-02-01T05:59:35.137Z","2019-02-01T05:59:35.137Z"
"210.5362","Helicobacter pylori strain ZH102",,210,"WGS","ZH102",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498978","SAMN10339077","GCA_004014115.1",,"RJHP01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,33,1562586,39.108566,1590,1508,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.6,,,,"Good","2019-02-01T05:59:39.087Z","2019-02-01T05:59:39.087Z"
"210.5363","Helicobacter pylori strain ZH1110",,210,"WGS","ZH1110",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498992","SAMN10339391","GCA_004014145.1",,"RJHW01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,88,1684533,38.82168,1755,1657,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.3,,,,"Good","2019-02-01T05:59:41.048Z","2019-02-01T05:59:41.048Z"
"210.5364","Helicobacter pylori strain ZH1111",,210,"WGS","ZH1111",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498997","SAMN10340296","GCA_004014175.1",,"RJHX01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,63,1624198,38.862873,1677,1560,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.5,,,,"Good","2019-02-01T05:59:03.962Z","2019-02-01T05:59:03.962Z"
"210.5365","Helicobacter pylori strain ZH113",,210,"WGS","ZH113",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498999","SAMN10340299","GCA_004014185.1",,"RJHZ01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,25,1597851,38.91896,1601,1516,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.7,,,,"Good","2019-02-01T05:59:13.162Z","2019-02-01T05:59:13.162Z"
"210.5366","Helicobacter pylori strain ZH112",,210,"WGS","ZH112",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA498998","SAMN10340297","GCA_004014195.1",,"RJHY01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,43,1621913,38.876377,1652,1546,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.6,,,,"Good","2019-02-01T06:00:35.064Z","2019-02-01T06:00:35.064Z"
"210.5367","Helicobacter pylori strain ZH116",,210,"WGS","ZH116",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA499002","SAMN10340303","GCA_004014205.1",,"RJIB01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,44,1580267,38.965378,1594,1514,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.8,,,,"Good","2019-02-01T06:00:33.189Z","2019-02-01T06:00:33.189Z"
"210.5368","Helicobacter pylori strain ZH124",,210,"WGS","ZH124",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA499059","SAMN10341924","GCA_004014255.1",,"RJIJ01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,79,1584260,38.944176,1652,1553,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.3,98.8,,,,"Good","2019-02-01T06:00:37.164Z","2019-02-01T06:00:37.164Z"
"210.5369","Helicobacter pylori strain ZH128",,210,"WGS","ZH128",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA499064","SAMN10341930","GCA_004014275.1",,"RJIN01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,199,1693170,38.83408,1851,1764,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,98.3,,,,"Good","2019-02-01T06:00:52.973Z","2019-02-01T06:00:52.973Z"
"210.5370","Helicobacter pylori strain ZH126",,210,"WGS","ZH126",,,,"MLST.Helicobacter_pylori.2871",,,,"2019-01-11T00:00:00Z",,"PRJNA499061","SAMN10341928","GCA_004014285.1",,"RJIL01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,46,1654404,38.812588,1706,1607,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.4,,,,"Good","2019-02-01T06:00:45.989Z","2019-02-01T06:00:45.989Z"
"210.5371","Helicobacter pylori strain ZH136",,210,"WGS","ZH136",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA499785","SAMN10345058","GCA_004014295.1",,"RJIV01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,33,1580343,38.98293,1613,1511,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.7,,,,"Good","2019-02-01T06:00:39.189Z","2019-02-01T06:00:39.189Z"
"210.5372","Helicobacter pylori strain ZH137",,210,"WGS","ZH137",,,,"MLST.Helicobacter_pylori.1496",,,,"2019-01-11T00:00:00Z",,"PRJNA500071","SAMN10345067","GCA_004014305.1",,"RJIW01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,44,1682798,38.64237,1705,1617,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.8,99.5,,,,"Good","2019-02-01T06:01:37.290Z","2019-02-01T06:01:37.290Z"
"210.5373","Helicobacter pylori strain ZH139",,210,"WGS","ZH139",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA500297","SAMN10345082","GCA_004014335.1",,"RJIY01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,40,1651933,38.79879,1679,1580,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.5,,,,"Good","2019-02-01T06:01:15.216Z","2019-02-01T06:01:15.216Z"
"210.5374","Helicobacter pylori strain ZH135",,210,"WGS","ZH135",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA499786","SAMN10345057","GCA_004014375.1",,"RJIU01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,38,1610640,38.94334,1650,1548,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.6,,,,"Good","2019-02-01T06:01:44.265Z","2019-02-01T06:01:44.265Z"
"210.5375","Helicobacter pylori strain ZH140",,210,"WGS","ZH140",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA500370","SAMN10345083","GCA_004014385.1",,"RJIZ01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,44,1612703,38.845963,1665,1576,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.3,,,,"Good","2019-02-01T06:02:21.191Z","2019-02-01T06:02:21.191Z"
"210.5376","Helicobacter pylori strain ZH115",,210,"WGS","ZH115",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA499001","SAMN10340302","GCA_004014395.1",,"RJIA01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,55,1617931,38.839233,1648,1569,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.5,,,,"Good","2019-02-01T06:02:23.070Z","2019-02-01T06:02:23.070Z"
"210.5377","Helicobacter pylori strain ZH117",,210,"WGS","ZH117",,,,,,,,"2019-01-11T00:00:00Z",,"PRJNA499003","SAMN10340305","GCA_004014415.1",,"RJIC01000000",,"University Hospital Basel",,"Illumina","30.0x","Unicycler v. 0.4.6.0",,,41,1658965,38.77924,1696,1592,,"gastric biopsy",,"11-Nov-2017","Switzerland","Switzerland: Zurich",,,,,,"Human, Homo sapiens",,,"gastroenteritis",,,,,,,,,,,,,,,,"Sequencing of 140 H. pylori isolates causing gastroenteritis in humans","collected_by:K Wagner",99.9,99.5,,,,"Good","2019-02-01T06:03:00.021Z","2019-02-01T06:03:00.021Z"
